text,label
says us rep paul ryan attacked the president for the same amount of medicare savings that ryan had in his own budget,0
were losing almost 6000 state jobs,0
about 40 percent of us illegal immigrants came in on an airplane with a legal visa and just overstayed their visa and have never gone home,0
the obama administration spent more money on the cash for clunkers program than the space program,1
wikileaks also shows how john podesta rigged the polls by oversampling democrats a voter suppression technique,2
florida has more concealed weapons permits than any other state,0
says hillary clinton told her daughter and a government official that benghazi was a terrorist attack and then tells everybody else that it was a video,1
google search spike suggests many people dont know why they voted for brexit,1
i got a letter from 20 people who said they wanted their money back 14 never gave me a penny,0
scott walkers income tax plan is a tax hike it increases taxes for nearly 80 of the people in the state,2
gov kitzhaber oversaw creation of the oregon driver card law behind closed doors without allowing any input from citizens who represent the public interest,1
so that 2005 energy bill was a big step backwards on the path to clean renewable energy thats why i voted against it,2
there are 500 registered republicans moving to texas every day,1
says an arts tax would provide funding for certified arts and music teachers for every elementary school serving portland residents,1
every year the average woman loses around 11000 to the wage gap which amounts to a 500000 vagina tax over her working career,1
says abortions are decreasing,0
abraham lincoln once jumped out of a window in the illinois legislature in order to deny a quorum,0
those who fail to buy health insurance under obamacare face the threat of jail time,2
since december 2010 florida has created 540000 new jobs,0
people who wash cars at home will use approximately 80 percent more water than they do in a car wash,2
the us court of appeals for the fourth circuit compared the health care law to buying a pepperoni and ham pizza from dominos or pizza hut,0
on choosing a texas house speaker,2
she flunked the dc bar exam,0
because of the new health care law 25 million young adults now have coverage,0
pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and harrisburg has lost 40 percent of its manufacturing jobs since 2001,0
farouk is on fire,0
says patrick murphy was named one of americas least effective congressmen,1
obamacare adds trillions to our deficits and to our national debt,2
frankly hillary clinton doesnt do very well with women,2
says democratic us senate candidate russ feingold voted over 250 times to raise taxes,2
the gun industry isthe only business in america that is wholly protected from any kind of liability,2
your tellers were paid kickbacks for directing elderly consumers from safe deposits to risky ones,0
says peter defazio votes with nancy pelosi 86 percent of the time,1
the only people in this town that have voted to cut medicare spending are the people who voted in favor of obamacare thats a fact,1
america never made up for the gutting of the intelligence services that bill clinton did i think those are former cia director george tenets words that bill clinton gutted american intelligence,1
says barack obama didnt keep his promise to have an immigration bill in his first year,0
in the early 1960s all levels of government were consuming about 27 percent of the us economy a number that has risen to 37 percent today with that trendline we cease at some point to be a free economy,1
hillary clinton actually differed with john mccain by arguing for exceptions for torture before changing positions,0
the hole in the earth thats going to be dug for the proposed gogebic mine is bigger than my entire district,0
health insurance companies are making record profits right now,2
every 10th dollar spent by the social security administration on its program for the poor is waste or fraud they cant validate that the people should have gotten it totaling about 8 billion a year,0
says bill clinton gave a speech in 1996 about iraq having wmds and said we needed a regime change even though everyone blamed those things on george w bush,1
this governor has given us continual balanced budgets without raising taxes,1
president obama was saying success is the result of government not hardworking people when he said if youve got a business you didnt build that somebody else made that happen,2
says thom tillis refuses to say what we should do to combat isis,0
fox admits they lie and under the first amendment have the right to lie or deliberately distort news reports on public airwaves,2
idaho was the only republicanled state in the nation that chose to partner with president obama by creating a statebased marketplace under the affordable care act,2
federal investigators found a company that david perdue ran discriminated against women paid them less than men for the same work,0
says weve accomplished balancing two budgets without raising taxes weve now created 60000 new privatesector jobs weve made government smaller,1
the farm bill has aprovision that would in many ways reduce the deficit,0
nobodys invited us to the obama events in atlanta,2
a state trooper with 10 years on the force is getting 500 a year more than a trooper with 10 minutes on the force,2
only about a third of texans who enroll in college graduate,0
for the last decade floridians salaries have shrunk substantially when adjusted for inflation,0
congress shoveled 700 billion into the troubled assets relief program 325 billion of which has been spent without purchasing any toxic assets,0
says bill nelson cast the deciding vote for obamacare cutting medicare spending by 700 billion and letting an unelected board decide what gets covered here,1
christmas trees are grown in all 50 states,0
barack hussein obama will force christian organizations to pay for abortions,1
tim kaine as governor proposed tax increases on people earning as little as 17000,0
when we held recent economic dialogues with china we agreed on over 100 different things including wildlife trafficking and volcano research none of these 100plus points of agreement addressed cybersecurity,1
says the us borrows 42 cents of every dollar washington spends today and about half of that comes from countries like china,1
barack hussein obama will force christian schools to hire nonchristian teachers,2
obama promises more taxes on small business seniors your life savings your family,1
on an early date for floridas presidential primary,2
alex sink was the first official who said that bp should pay 25 million for an ad campaign to promote florida tourism,1
says drug dealers have overdosed on purpose to avoid prosecution,2
texas is experiencing the fastest population growth in the country adding more than 1000 people a day,0
a few months into office president barack obama traveled around the globe to apologize for america,2
the average cost for health insurance in florida went from about 600 a month for an individual to about 150 a month,2
her health care plan will cost 110billion in the first year which can be paid for with savings,1
georgia has lost 14 percent of its jobs paying more than 50000 a year and added 15 percent to its medicaid rolls during the recovery,1
the orlando shooter used a weapon of war,1
says ohio has 77 job training programs spread across 13 state agencies,0
the five guantanamo detainees swapped for bowe bergdahl are right now back on the battlefield,2
clinton said great things about nafta until she started running for president,0
members of the military dont contribute toward their pension,0
these are radical islamic terrorists and hillary clinton wont even mention the word,1
gov romneys own health care plan in massachusetts requires by law that a representative from planned parenthood sit on the masshealth advisory board,1
we the city of atlanta are overbuilt on housing,1
there are no earmarks in the stimulus bill,2
under those eight years before barackobama came along we didnt have any successful radical islamic terrorist attack in the united states since sept 11 2001,2
says new jersey lost privatesector jobs between 2000 and 2009 because democrats increased taxes fees regulations and state spending,1
fortyfive percent of those whove been unemployed theyve been unemployed for six months or longer,0
the obama administrations policies have reduced minority dropout rate by 25 percent,1
says his administration balanced two budgets with over 13 billion in deficits without raising taxes,1
the every student succeeds act did away basically with common core,1
says senate candidate katie mcginty made thousands from companies she previously regulated,0
congress and president obama have accumulated more debt since he took office than the total amount of debt accumulated during the first 200 years of the united states existence,1
says hillary clinton tripled the number of people with aids whose lives are being saved and it did not cost you any more money,0
florida ranks last in the ratio of employees to residentsand florida is dead last in the nation in state employee payroll expenditures per resident,0
president barack obamas fiscal year 2013 budget proposal couldnt get support from either party in the house or the senate,1
every engine manufacturer in the united states is now in the state of texas,2
wisconsin was embroiled in a constitutional crisis brought on by the democratic senators fleeing the state for illinois to block gov scott walkers budgetrepair bill,1
in 2011 the islamic state attempted to attack fort knox,2
thanks to our policies for the first time in state history we have put millions of dollars into our rainy day fund in consecutive years,1
says lois frankel took a 40 percent pay raise as mayor while west palm beach lost jobs,1
undocumented immigrants pay 12 billion of taxes every single year,0
the average student comes out of college hundreds of thousands of dollars in debt,2
says gop congressional candidate scott jones wants to build a wall he wants to round people up and deport folks,1
says austin mayor steve adlers transportation plans linked to proposition 1 on the ballot remove 27 miles of traffic lanes around the city replacing them with lanes dedicated to usage by bicycles and buses,1
20 million people could lose their current coverage including our senior citizens who are on medicare,2
fully inflating tires is a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent,2
if buehler were elected our votebymail system would be at risk,2
lindsey graham endorsed charlie crist for us senate,2
since i took office in january 2011 we have created 11100 rhode islandbased jobs,1
tennessees appeals court judges were selected by a handful of party officials in nashville before the system of merit selection was put into effect,0
over the next two years this 18 billion deficit will cost individual wisconsinites 300 each or 1200 for families of four,2
says new figures he released showing wisconsin job gains for 2011 are the final job numbers,2
sen mcconnell says its not his job to bring jobs to kentucky,1
says he forced washington to open up the arctic ocean to oil drilling,0
new food safety legislation will regulate backyard gardening,2
a bipartisan payroll tax cut championed by the white house has meant that the average family has an extra 1000 in their pocket this year,0
according to the centers for disease control and prevention cdc about 120 americans on average die from a drug overdose every day overall drug overdose deaths now outnumber deaths from firearms,0
the united nations has conducted 172 successful peacekeeping missions and negotiations,0
the insurance risk corridors arent going broke like republicans predicted,1
ripta has really some of the fullest buses for its transit agency size around the country,0
says michael cargill was arrested and incarcerated in bell county,1
although democrats represent only 10 of floridas 25 districts their districts received 60 percent of the stimulus funds,1
every one of more than 30 federal judges who have considered the issue of gay and lesbian rights since last june ruled that marriage is a constitutional right and you cannot deprive individual citizens of that right based on their sexual orientation,1
the obama administration has cut taxes on small businesses 17 times,0
one out of four of our young people say they are victims of this dating violence,1
every republican senate candidate has now announced whether or not they support the senate taking up the supreme court vacancyexcept for congressman heck,2
says democratic opponent is too republican to stand up for us,1
says that when he was governor of utah he worked with the state legislature to create a flat tax that cut income taxes by 30 percent,1
the health care plan for members of congress is no better than the janitor who cleans their offices,0
on most things except witch trials virginia will always have been first,2
because of union rules cooks helpers moved into dmv jobs they were not trained for,1
lady gaga announced she would cover her face until trump gets fired from office,2
dan webster would force victims of rape and incest to bear their attackers child,0
the great lakes compact has a loophole and the loophole is that while you cannot remove the water in a big transport you can remove it in containers of 57 gallons or less,0
americas tax code hasnt been updated in 30 years,1
says us sen ron johnson wants to put 100000 troops including 25000 americans into the area where isis is,1
rick boucher helped write the capandtrade bill,1
in july 2010 the government said small businesses 60 percent will lose their health care 45 percent of big business and a large percentage of individual health,2
if our recovery were more typical of the postwar era we would have 14 million more jobs today,0
the banking committee voted a 1336page bill out of committee in 21 minutes with no amendments with the understanding that before the bill came to the floor we would reach this bipartisan agreement,0
a majority of our students are trapped in underperforming schools,2
road construction bids are coming in at the lowest in the modern era,1
says scott walker said labor unions dont deserve to have a national holiday due to their damage to the economy and the holiday should be replaced by patriots day celebrated every year on 911,2
alex sink wants to cut medicare,2
says mitt romney and paul ryan want to turn medicare into a voucher system,0
every family health insurance policy has a 900 hidden tax to subsidize health care costs of the uninsured,0
lets not blame president bush for all of this weve got a congress who sat around on their hands and done nothing but spend a lot of money leaving us 9trillion in debt that were passing on to our grandchildren,1
says tammy baldwin had the opportunity to vote to honor the victims of 911 and she voted against it,1
in her campaign for president hillary clinton has received 100 million in contributions from wall street and hedge funds,2
says obama flipflopped on withdrawing troops from iraq,2
federal law adopted under tommy thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens,0
jeff greene is the king of the undercover credit default swap that brought about the destruction of our economy that we have right now,1
after filing a lawsuit in rhode island we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous twoyear reporting period,0
foreign trade zones allow us land to be inhabited by chinese communists communists straight from china they are to set up little towns and live here,2
nondefense discretionary spending has increased by over 80 percent in the last two years,2
claims credit for food tax reductions that previous democrat regimes refused to make,2
two million new jobs have been created in california since 2011,0
the states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country,1
replacing 100000 old toilets with waterefficient models has saved 24 million gallons of water every day,0
georgia republicans have mismanaged unemployment benefits,2
gov bob mcdonnell in 2010 did not even create enough jobs to keep pace with population growth in virginia,1
we would be just like north carolina with hb2like transgender bathroom legislation it actually passed our chamber and i vetoed it,1
the interior department has only 30 days to review an exploration plan submitted by an oil company that leaves no time for the appropriate environmental review the result is they are continually waived,0
says because of hurricane sandy in atlantic city much of that boardwalk no longer exists just the pillars where the boardwalk used to be,1
says the fertilizer plant that exploded in west texashad not been inspected by the state of texas since 2006,2
says hillary clinton was completely exonerated when i was in the white house by an officialinquiryon whitewater,0
former gov rick perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters,0
federal regulations required the changes to georgias drivers license renewal process,0
hillary clinton invented isis with her stupid policies she is responsible for isis,2
fiftythree percent of teens in central falls are getting pregnant,2
says mitt romney called the arizona law a model for the nation,2
contrary to media reports georgias gas tax change led to no price increase at the pump,1
there was some sort of informal commitment to build a psychiatric building in downtown cleveland,2
snitker has been virtually ignored by the major media,0
there are 86 languages spoken at miami dade college,0
chris jacobs has been financed by the same men who are now facing charges in one of western new yorks largest public corruption schemes,1
ninetyeight percent of the american people will not see their taxes go up due to the house health care bill,1
more than 25 million americans are unemployed more than 50 million live without health insurance perhaps 100 million live in poverty,1
the capitol was built by slaves,0
on applying prosecutorial discretion to immigration cases,2
says hillary clinton has pledged amnesty in her first 100 days and her plan will provide obamacare social security and medicare for illegal immigrants breaking the federal budget,1
says ronald reagan was behind in the polls in 1980 going into the debate with jimmy carter and then turned around 10 days later and won 40 states,1
its actually easier for the united states to get flight manifests from eu nations than it is for eu nations to get them from their own neighbors thanks to an agreement the us negotiated when i was secretary of state,0
says oregon canned blueberries will be cheaper in south korea thanks to a trade agreement,0
says hillary clintons approval rating went from 70 percent to 52 percent in 18 months,1
john cornyn voted twice in 2013 to back obamas amnesty plan,2
under barack obama the fewest number of adults are working since jimmy carters presidency,2
im proud of the fact that ive raised more money from small donors than anybody else and that were getting 25 50 100 donations and weve done very well doing it that way,0
says us senate candidate david perdue flipflopped on releasing his tax returns,0
says he helped bring uline company to kenosha area creating 800 local jobs,2
half of all ceos say that the shutdown and the threat of shutdown set back their plans to hire over the next six months,0
sherrod brown failed to pay his own taxes three separate times,0
the central falls fire department is one of the lowest if not the lowest paid fire departments in the state and entire region,0
says ronald reagan understood repeatedly that when the deficit started to get out of control that for him to make a deal he would have to propose both spending cuts and tax increases,0
twothirds of granite staters oppose the tea party and its agenda on labor unions,1
since president obama took office in january 2009 the federal government has issued more than 468500 pages of regulations,1
people buy more items during georgias salestax holidays boosting economic activity,1
americans are working longer hours for low wages and yet almost all new income and wealth is going to the top 1 percent,1
no one in the country has ever built a brand new sports facility and created this kind of development at the same time,0
a government analysis shows under a proposed transportation tax metro atlanta will create or support an additional 200000 new jobs including jobs that are maintained year over year,1
says connie mack was the only member of the florida delegation that voted against a bill to help nasa,0
the us gun homicide rate is 20 times the combined rate of other western nations,0
miamidade has the nations highestrated tap water,2
says barack obama is the only president to ever cut 500 billion from medicare,2
mccains plan for the economy is to extend george bushs tax cuts for billionaires and give a 100billion additional corporate tax cut,1
medicalgrade marijuana alonewill not get that patient high no matter what level of thc cbd or any other compound is found in the plant,1
the united states is the oldest democracy in the world,0
in the senate version of the health reform bill every enrollee in the office of personnel management enrolled plan every enrollee has to pay a minimum of 1 per month towards reproductive rights which includes abortion,2
says she oversaw an audit that won the city 2 million in franchise fees,0
together we added more jobs than any other area while i was dane county executive,1
sen rubio has the worst vote attendance record of any florida senator in nearly 50 years,0
i cant sign money thats illegal,1
justice antonin scalia agreed for the supreme court to hear a case about whetherbarack obama is eligible to be president,2
united states of america is twentysixth in school performance in the world,0
the average person will pay 6000 more a year under rep paul ryans medicare proposal,0
the university of wisconsin system budget is the biggest it has ever been,0
there are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate,0
property taxes had increased 70 percent in the previous 10 years,0
barack obamas middle name is mohammed and hes a covert muslim,2
wild bill hickok had his first duel in the town square here and the family legend is that he is a distant cousin of mine,0
under the new health care law the elderly will be denied care when they have passed the age limit for treatment,2
the nuclear agreement with iran never sunsets theres no sunset in this agreement,1
mike morell testified and told congress that the reason obama has not bombed isisoil fields is theyre concerned about global warming,2
ohio companies export more goods and services globally than 41 other states,0
says awho proposal portrays milk and dairy products as an obstacle to a healthy start in life,1
says jon runyan voted to end programs to aid homeless veterans,2
julie lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs,1
barack obama openly supported opposition leader raila odinga during his visit to africa in 2006,2
more hispanics have been elected statewide in texas on the republican ticket than on the democratic ticket,0
richard nixon released tax returns when he was under audit,0
says texas lawmakers in 2011 ordered school districts to test every student on their respiratory system and weight,0
im the only candidate for governor whos rolled out any policies so far,2
on a government spending freeze,2
richard burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people,1
workers who pick produce in georgias fields can make 12 to 18 an hour,1
the hope scholarship has helped turn our university system into one of the best in the southeast with two institutions ranked in the top 20 of public universities in the country,0
barack obama issued a decree demanding that every public school now allow grown men and boys into the little girls bathroom,1
there have been more than 300 mass shootings in the united states this year more than any other country in the world,1
says in his years as a texas legislator we passed three pay increases for teachers and provided them with health insurance,0
ronald reagans philosophy of peace through strength is why the iranians released the hostages on the same day and at the same hour that reagan was sworn in,2
says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law,2
says since australia passed tough gun laws homicides by firearm have declined almost 60 percent,0
under obama families have lost over 4000 a year in income,1
exit polls indicate that democrats get over 70 percent of lgbt votes in federal elections,0
as secretary of state hillary clinton worked hard to get strong sanctions against irans nuclear program and got russia and china to support them,0
taxpayers even footed the bill for perrys trip to a bachelor party in las vegas,1
says iraq has been overrun by isis because hillary clinton failed to renegotiate a status of forces agreement,1
the federal government borrows 4 billion every day,0
connecticut has the fifth toughest gun control laws in the country including an assault weapons ban that bans 35 different weapons,0
under the romneyryan budget interest rates on federal student loans would be allowed to double,2
says we had to cut 13 billion dollars in state spending over two years,2
obamas job approval rating is up,0
rhode island didnt ratify the 13th amendment to the constitution to pay federal income taxes so rhode island doesnt even have to pay federal income taxes,2
says amazon has removed aneducational game about gettysburg,1
president barack obamas policies have forced many parts of the country to experience rolling blackouts,2
says ive been proven right about hillary clintons radical call for open borders meaning anyone in the world can enter the united states without any limit at all,1
when the affordable care act was signed 17 million american children had a preexisting condition and were uninsurable,2
says local texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties,0
preventive care saves money for families for businesses for government for everybody,2
gov pat mccrory took 500000 directly out of the disaster relief fund and you know what its for house bill 2,1
in florida its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse,0
the unemployment rate among the noncollegeeducated is well into the double digits in america its 4 percent or 5 percent for people who have college degrees,1
says scientists are in dispute over whether being gay is a choice,2
the proportion of rhode islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years,2
says the koch brothers want to protect tax cuts for companies that ship our jobs overseas,2
says missouri democratic senate candidatejason kander is attending fancy dinners all over the country,1
15 years ago cancer drugs cost an average of 10000 a year now its 10000 a month,0
anybody who is familiar with the historical data from the irs knows that raising income tax rates will likely actually reduce federal revenues,2
there are 3 million jobs that go vacant each month in this country,0
for every dollar we put in unemployment it pays back about 160,1
since 1990 in inflationadjusted dollars perstudent funding of the florida state university system from general revenue has dropped by about 4000,0
kasichs budget raised taxes by billions hitting businesses hard and the middle class even harder,2
romney used to favor gun control and said he didnt want to go back to reaganbush,0
joe i keep hearing you every morning talking about the biggest tax increase in history but you dont mention its also the biggest tax cut in history healthcaretaxes richarddurbin senator illinois democrat 0 2 1 0 1 a comment on the morning joe show on msnbc,2
the administration was kicking and screaming all the way with these sanctions being put in place on iran,1
texas population is projected to double in the next 50 years or so but our basic amount of water will remain about where it is now,0
palin had executive experience in the pta,2
over the last six months president barack obama has golfed 10 times and held 106 fundraisers but his jobs council has never met,0
the newly created state immigration enforcement review board can actually prosecute and get them violators into jail if we bring in the attorney general,2
wisconsins concealedcarry permit rules demand more proof than other states that safety training requirements are met rendering all existing training certificates insufficient as part of the permit application,0
the city of atlanta has 56 million in its reserves,0
even though men comprise 49 of the population they hold 80 of the lawmaking power in the legislature 144 of 181 seats,0
the united states is the largest provider of humanitarian assistance to displaced persons and refugees,0
95 percent of job creators say wisconsin is headed in the right direction,1
solar panels drain the suns energy,2
solyndrahad robots that whistled disney songs im not kidding,1
says some austin school district classrooms lack electrical outlets,2
not a single banker a ceo from wall street anyone from corporate america nobody there was not one arrest of any of these people who brought down the economy in 2008,0
the elimination of essentially every automobile would be offset by one volcano exploding,2
we are winning the popular vote,1
since 2008 we have cut 5000 positions from virginia public schools,0
the presidents proposed budget will help reduce the deficit by 400 billion over the next decade to the lowest level since dwight eisenhower was president,2
says mark udall decided obamacare he passed obamacare with his vote,1
the 90 percent statistic ofsupporting background checks thats been debunked,2
bob barr has changed his position on the defense of marriage act over the years,0
youth unemployment is through the roof,2
says 55 percent of council members have come from area where only 10 percent of austinites live,0
the transportation sales tax would cost the average consumer an estimated 112 a year,0
says that sherrod brown is an obama rubber stamp for supporting the jobkilling cap and trade plan,2
says marco rubio said we should be considering internment of muslims and maybe we should close down cafes and diners where muslims gather and in fact compared them to the nazi party,2
every major city which has a center of poverty is run by democrats every major city,1
the attorney general requires that rape victims pay for the rape kit,2
says president barack obamas finance team is recommending a 1 tax on all transactions at any financial institution,2
says there are half as many students in one georgia technical college than there were two years ago,0
a recent obama executive order could lead to a number of investigations by interpol in the united states potentially aimed at american officials,2
if you are driving on average in america this summer youll save according to department of energy figures about 70,2
says we do about 300 investigations a year into housing discrimination and in recent years have put about 150000 of damages into the pockets of individuals who have been treated unfairly,2
says jim renacci opposed increasing combat bonuses for our troops,2
46 percent of women between the age of 16 to 24 despise sexual contact in japan,0
theres 30 billion in expansion funds that weve paid its our money and nathan deal wants washington to keep it,1
the president wants the us to sign on to the uns international criminal court,2
obamacare was invented by liberal academic theorists,1
florida sheriffs unequivocally support the stand your groundlaw,1
american families work hard to earn 4250 a month obama is spending 18972 a month on each illegal immigrant child,1
mitt romney opposed the gun lobby even ronald reagan,0
just this week we received the news that for the first time social security is now paying out more in benefits than its taking in that was something that was supposed to happen in 2016,0
theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever,0
the us department of homeland security warned that the save database is not a foolproof means of verifying citizenship on the voter rolls,0
says michele bachmann said english was good enough for jesus when he wrote the bible,2
ken cuccinelli would take money away from public schools to fund private schools,1
a recent department of labor study guessed wall street fees cost a worker 28 percent of the value of your plan over the span of your career,1
the united states is not modernizing its nuclear weapons,2
i dont describe your plan as amnesty in my ad i dont call it amnesty,2
this is the first time in texas history and only the fourth time in united states history that two women are running for the top spots,1
the oddest thing is he doesnt want to do for america what he did for massachusetts he did mandate health care for massachusetts which is hillarycare and he doesnt want to do that for america,0
what i have done and this is unprecedented is ive said to each agency look at regulations that are already on the books and if they dont make sense lets get rid of them,2
when the mayor of providences brother wrote over 100 grand in bad checks to the city joe fernandez didnt have the guts to prosecute him he let him off the hook,2
says the wisconsin republican party tweeted happy international womens day you ladies should get paid less and not be able to make health care decisions,2
soy el nico official estatal quin es un hombre de negocios,2
says barack obama sold chrysler to italians who are going to build jeeps in china at the cost of american jobs,2
says rick perry said theres an administrator for every teacher in texas public schools,2
its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the olympics,0
a republicansponsored wisconsin mining bill will take at least seven years to create jobs,1
as milwaukee county executive scott walker eliminated the waiting list for longterm care for older adults through the family care program,1
the congressional budget office most recently came out and analyzed the current health care plan and said that it was not only deficitneutral but also that over 10 years it would create a 6 billion surplus,2
the health care reform bill is the largest tax increase in us history,2
crist stays in 2000 a night luxury hotel suites where he racks up 1300 in minibar charges and doesnt pay for a dime of it himself,1
more than 30 cents of every state tax dollar goes to medicaid,0
the obama administration would impose on every catholic institution every jewish institution every protestant institution the obamacare standard of what you have to buy as insurance,1
women make 77 cents for every dollar earned by men,1
my treasury team eliminated a 900case backlog in the crime victim compensation program,0
we have not had unemployment this high for this long since the great depression,0
says gov rick perry is spending texans hardearned money to live like louie xiv,2
congressman duffy has long record of voting against va backlog fixes,2
there were fewer civilian casualties in cambodia than there have been from american drone attacks,2
trade deals threaten indias role as the pharmacy of the developing world for new hiv medicines,0
by the word religion in the first amendment the founders meant christianity,2
nfl players are living on average longer than the average male,0
republican candidate for governor nathan deal explicitly voted to fund abortions,2
i won the majority of the republican vote in both new hampshire and south carolina,2
says ralph hall is the oldest member in congress ever,2
fifteen out of the 20 most polluted cities in the world are in india and china,0
says an investigative report concluded ken cuccinelli should have been prosecuted for disclosure violations but virginias law was too weak,2
the recovery act saved 60000 jobs among law enforcement officials firefighters in the state of florida plus another 20000 educators,1
under president barack obama more americans are in poverty than at any time since the census bureau began keeping records on it over 50 years ago,1
it is just a fact that hamas apparently the north american spokesperson is endorsing senator obama,0
who would sign up to speak for a haitian dictator rob portman,1
under barack obama and the big government economy the median wage for women has dropped 733,2
austins the fastestgrowing city in the country the last five years,0
every florida teacher gets a pay raise,1
obama has a new christmas tree tax,1
says under his leadership wisconsin median household income is up 27 while it is down 13 nationally under president obama,1
says that had everify been in place in florida when 911 terrorists lived here we might have saved the lives of 3000 americans,2
for what we spend in just one week in iraq 800000 children could get health insurance for an entire year,0
austin is the only city in an arid landscape in the western united states dependent on a single source of water,1
us sen johnny isakson has voted for 7 trillion of our national debt,0
our kids cant openly celebrate christmas or pray in school,2
her opponent zero times a judge zero rulings zero experience on the bench,0
in 29 states in this country you can still get fired for not just being gay but if your employer thinks you are gay,1
less than four cents of every health care dollar is spent on prevention and public health,0
over the last few decades the income of the top 1 percent grew by more than 275 percent to an average of 13 million a year,0
when marcy kaptur brought home 42 million for new manufacturing jobs dennis kucinich voted no,1
says texas law requires state agencies to give preference to goods produced and grown in texas,0
400 bills have my name on them either as a sponsor or a cosponsor you dont get that done unless you work with folks on the other side,1
new york is the safest big city in the nation and our crime reductions have been steeper than any other big citys,0
says pete gallego went and lobbied after you fired him from congress,2
but if my opponent had his way the millions of floridians who rely on it wouldve had their social security tied up in the stock market this week,2
americans invented the automobile,2
gov crist has never wavered in his support of the second amendment the right to bear arms,0
says steve spinnett has court judgments against him for trespass and harassment,1
barack obama ended up getting reelected by the largest gender gap in the history of american elections,1
during the benghazi attack a standdown order was given and our troops were told to change their clothes four times,1
the new health care law will force seniors into barack obamas governmentrun health care program,2
says ronald reagan talked about converting the united states to the metric system,1
im the product of a mixed marriage that would have been illegal in 12 states when i was born,0
says oregonians for food and shelter proudly features board members from monsanto and syngenta and the oregon farm bureau also receives funding from biotech companies,0
health care reform will not affect veterans benefits,0
says the giant african land snail carries human meningitis,1
welfare programs caused more longterm damage to detroit than the atomic bomb caused to hiroshima,2
bp is setting up claims offices throughout the state,0
wisconsin state lawmakers worked seven days in 2012 but got paid for a whole year,2
says patrick murphy advocated for cuts to social security and medicare,2
within a few years we will be spending more on interest payments than on national security,2
under sequestration the military was cut down to the smallest army since 1940 the smallest navy since 1915,1
the florida supreme court has no express authority in the florida constitution to remove questions from the ballot proposed by the legislature,1
david beckhams soccer stadium would get a special tax deal that lets them off the hook for 2 million in taxes every year for 30 years,0
the republicans didnt have a budget in 02 04 06,1
says ted strickland admits his record on jobs and taxes is mixed and spotty,2
china now owns 11 trillion of our debt our trade deficit last year with them was a quarter of a trillion dollars,0
on the success of cash for clunkers,2
medicaid is the primary source of health insurance for 417 percent of hispanic children in georgia,0
we just fought a republican budget that ends medicare as we know it,1
the internal revenue code has ballooned to a 5600page 4 millionword complicated mess that is seven times as long as the bible with none of the good news,0
a record number of immigrants not from mexico are being apprehended at the border,0
social security and medicare are a ponzi scheme,2
my opponent in november of 2008 sent a missive to the white house to president obamaelect and said heres how you need to sell capandtrade to the american people,2
florida remains the top travel destination across the world,1
the majority actually want singlepayer health care,2
america has already taken in onefourth of mexicos entire population,2
right now we have sufficient reserves to take care of tennessees lottery scholarship students for a few years more,2
hillary clinton believed nafta was a boon to our economy,2
thurbert baker kept a teen in jail who didnt even commit a felony,2
a texas law says that you cant shoot bears out of the second floor of a window,2
three years after getting the 100 million from mark zuckerberg less than twothirds of students in cory bookers newark graduate,1
milwaukee has the highest incarceration rate among africanamerican men in the country,1
under john mccains health care plan people get a 5000 tax credit to buy a 12000 health care policy and thats a loss for you,2
who are the most consistently misinformed media viewers fox viewers consistently every poll,2
the border fence is now basically complete,1
under gov scott walkers proposals money is being taken away from workers and the tax breaks given to major corporations,0
there are close to 900000 unemployed veterans in america right now,0
virginia house speaker bill howell is allied to group pushing mixed sex bathrooms in stafford schools,2
republicans are now taking credit for provisions of the health care bill that they had tried to derail,1
300000 floridians will lose their current health plans because of obamacare a plan alex sink supports,1
rob cornilles is a tea party candidate,1
lincoln chafee voted with president george w bush and the conservative leadership 76 of the time,1
there are fewerwars there are fewerpeople dying in wars now than there have been in quite some time,0
so far the war in gaza has left more than 1800 palestinians dead the population equivalent to 100 911s,1
says scott walker left college under an ethical cloud for having tried to fix the election for student body president,2
only 25 percent of what people buy is subject to rhode islands sales tax,2
says the affordable care act has already reduced the number of uninsured in oregon by 10 percent,0
the postsoviet industrial meltdown is responsible for most of the progress in reducing carbon emissions that europe is able to claim,0
says 74 percent of smallbusiness people believe that obamacare is a bad idea,2
the immigration proposal from the gang of eight is not amnesty,1
texas has installed more wind power than any other state and all but four countries,0
says florida gov rick scotts cuts to education are the same as his proposedcorporate income tax rate reduction,1
